,Li-Li,Li-Cu,Li-Si,Cu-Cu,Cu-Si,Si-Si,r
82,0.9899748226305923,1.0050147963044855,1.0087896052424892,0.9664467472019013,1.0023793714741123,0.9756082216360185,8.200000000000001
83,0.9893530259319003,1.003629680357432,1.0061375441929914,0.9637481928232524,1.0010706935299034,0.9761153795496182,8.3
84,0.9889680309676832,1.0032013064825984,1.0025075277028106,0.9622125778519027,0.9986130867063032,0.9773391617778746,8.4
85,0.9884871494979797,1.0034002621931644,0.998729075826183,0.9622029862195755,0.9965251112385017,0.9796770912840663,8.5
86,0.9878886550513547,1.003624781853571,0.9955355165946329,0.9628692421565825,0.9962847812561958,0.9827682710352108,8.6
87,0.9873860176423606,1.003585504549397,0.993430873299772,0.9626519436975147,0.998041954320211,0.9851135815232218,8.700000000000001
88,0.9872318894748674,1.0034527003199156,0.9926636691287147,0.9606877322495865,1.0005876799655076,0.9850757892820057,8.8
89,0.9876539718716149,1.0035586235418505,0.9931865453335719,0.9575785608705387,1.0024735292643256,0.982401301704261,8.9
90,0.9888340078908531,1.004070432689779,0.9947062318118719,0.9548168196454999,1.0030886691988814,0.9783450776391023,9.0
91,0.9907935867976216,1.004945195725321,0.9967906856338785,0.9537045962025406,1.0028714631160094,0.9743618941792457,9.1
92,0.9932611670513969,1.0061271741495657,0.9989939814100726,0.954855589243534,1.002699140748873,0.9713093329797045,9.200000000000001
93,0.9956889553228203,1.0076621706599018,1.0010895731711076,0.9583815778039301,1.00315079629107,0.9699213627146301,9.3
94,0.9974786296510427,1.009533917686052,1.003178068023898,0.9640875452803721,1.0043493704492186,0.971161599619099,9.4
95,0.998307880128367,1.011516227717889,1.0054075030146628,0.9713504311405406,1.0062726907602682,0.9755634827259777,9.5
96,0.9983419621566153,1.013322021031329,1.007698733922443,0.9791370369533656,1.0088652304390255,0.9824334663551533,9.600000000000001
97,0.9981031256940543,1.0148163602554137,1.0099009861483952,0.9864515287693744,1.0118862291651316,0.9899588701976354,9.700000000000001
98,0.998033834418024,1.0159973461257619,1.011984726622025,0.9926565488902263,1.0149214132119044,0.9961824302218288,9.8
99,0.9981849933850534,1.0168576412793164,1.0138247586553768,0.9972867240866691,1.0174832095345268,1.0000612579778032,9.9
100,0.9983459462594627,1.0173263740352825,1.014978369251706,0.9998128968835736,1.0190004733917712,1.001728040894031,10.0
