"Unnamed: 0" formula diff_coeff_mul_thousand temperature AAV LBI SDLI SBI ENS RBI AFC AASD VPA LASD LLSD LNC SDLC LLB SNC RNC PF SPF SLPW SLPW_pp SLPE Li_percentage avg_B_with_Li avg_B_wiout_Li avg_G_with_Li avg_G_wiout_Li avg_Ecoh_with_Li avg_Echo_wiout_Li BR5_M_with_Li BR5_M_without_Li GR5_M_with_Li GR5_M_without_Li ER2_m_with_Li ER2_m_without_Li atomic_radius_avg atomic_radius_avg_exclude_Li ratio_r_without_Li_with avg_m_with_Li avg_m_wiout_Li avg_X_with_Li avg_X_wiout_Li avg_diff_of_X_Li_rest
624 LiCuBO3 0.0195051 1000 9.895244067 1.5925648415 0.9349614797 0.9244976636 2.852 1.7226272216 7.7435897436 2.8068133489 19.790488134 1.8544257879 2.9212181062 26.7692307692 2.0059084324 3.8461538462 26.3384615385 1.0163551402 0.4128937601 0.2649349748 0.1055738296 0.8840942661000001 2.8584615385000003 0.16666666666666666 64.66666666666666 74.79999999999998 43.49999999999999 51.39999999999999 3.6265609946527775 4.030554991583333 1.3621850573476268 1.000805199417283 1.1172246334435603 0.8296221018549234 0.3726280034801339 0.3246730187223581 0.9083333333333334 0.8 0.8807339449541284 21.549366666666664 24.47104 2.54 2.8520000000000003 0.3120000000000003
625 LiCuBO3 0.119503 1500 9.9047325177 1.5836950147 0.95770595 0.9364084507 2.852 1.6912438301 7.5897435897 2.784120861 19.8094650355 1.7847355808 2.7912376004 26.3076923077 2.1620722035 4.3076923077 26.2153846154 1.0035211268 0.4124982197 0.2646811747 0.1747858531 0.9153825896 2.7169230769 0.16666666666666666 64.66666666666666 74.79999999999998 43.49999999999999 51.39999999999999 3.6265609946527775 4.030554991583333 1.3621850573476268 1.000805199417283 1.1172246334435603 0.8296221018549234 0.3726280034801339 0.3246730187223581 0.9083333333333334 0.8 0.8807339449541284 21.549366666666664 24.47104 2.54 2.8520000000000003 0.3120000000000003
626 LiCuBO3 0.3458675 2000 10.4133284799 1.6081345566 0.9305893349 0.9376095119 2.852 1.7151431765 6.8974358974 2.7632652615 20.8266569598 1.8202327079 2.7883651604 25.2307692308 1.3099527974 3.5384615385 24.5846153846 1.0262828536 0.3923514502 0.2517539174 -0.0063444238 0.8371913488 2.5984615385 0.16666666666666666 64.66666666666666 74.79999999999998 43.49999999999999 51.39999999999999 3.6265609946527775 4.030554991583333 1.3621850573476268 1.000805199417283 1.1172246334435603 0.8296221018549234 0.3726280034801339 0.3246730187223581 0.9083333333333334 0.8 0.8807339449541284 21.549366666666664 24.47104 2.54 2.8520000000000003 0.3120000000000003
627 LiCuBO3 0.7091339 2500 10.4991575261 1.5647169811 0.9774656998 0.9272225628 2.852 1.6875311752000002 6.1794871795 2.661512608 20.9983150523 1.8200757541 2.4237232695 24.5384615385 2.6199055948 4.4615384615 25.0923076923 0.9779276517 0.3891440356 0.2496958666 0.1522957182 0.9858690483 2.3492307692 0.16666666666666666 64.66666666666666 74.79999999999998 43.49999999999999 51.39999999999999 3.6265609946527775 4.030554991583333 1.3621850573476268 1.000805199417283 1.1172246334435603 0.8296221018549234 0.3726280034801339 0.3246730187223581 0.9083333333333334 0.8 0.8807339449541284 21.549366666666664 24.47104 2.54 2.8520000000000003 0.3120000000000003
628 LiIO3 0.1647307 1500 14.4691231523 1.8388104089 0.9128574424 0.7018181818 3.245 2.6200666448 7.6666666667 2.9037879175 24.1152052538 1.8327988105 2.931410992 18.0 1.8973665961 3.2 17.6 1.0227272727 0.3215778212 0.2054343679 0.3047113502 1.0247463881 3.12 0.2 7.4 5.749999999999999 2.8 2.4999999999999996 2.63701866625 2.8946255803125 0.3762349526316656 0.20758246549148188 0.2314314068097934 0.13687582436443793 0.2504237177964213 0.20583440145145654 0.9299999999999999 0.7999999999999998 0.8602150537634408 36.368734 43.72566750000001 2.792 3.244999999999999 0.4529999999999994
629 LiIO3 0.477269 2000 15.427490988 1.8595294118 0.8864827905 0.7045061728 3.245 2.6394792316 7.2 3.0382470868 25.71248498 1.8884544014 3.2194392128 17.0666666667 1.6519348924 2.8 16.2 1.0534979424 0.2916951989 0.1926726239 0.3101129608 1.1356067673 2.8 0.2 7.4 5.749999999999999 2.8 2.4999999999999996 2.63701866625 2.8946255803125 0.3762349526316656 0.20758246549148188 0.2314314068097934 0.13687582436443793 0.2504237177964213 0.20583440145145654 0.9299999999999999 0.7999999999999998 0.8602150537634408 36.368734 43.72566750000001 2.792 3.244999999999999 0.4529999999999994
630 LiIO3 0.9383483 2500 15.7463614264 1.8854320988 0.8921617613 0.7117372881 3.245 2.6490562321 6.0444444444 2.7997195308 26.2439357106 1.8711090781 2.9547616578 16.2666666667 2.0805982046 2.6666666667000003 15.7333333333 1.0338983051 0.2954936046 0.1887709223 0.3768761759 1.222977959 3.068 0.2 7.4 5.749999999999999 2.8 2.4999999999999996 2.63701866625 2.8946255803125 0.3762349526316656 0.20758246549148188 0.2314314068097934 0.13687582436443793 0.2504237177964213 0.20583440145145654 0.9299999999999999 0.7999999999999998 0.8602150537634408 36.368734 43.72566750000001 2.792 3.244999999999999 0.4529999999999994
631 LiMg2Sn 0.1092089 1000 23.6064317033 0.4596563574 0.365733503 0.3916027088 1.5266666667000002 1.1737823745 3.32 4.0131218309 94.425726813 2.7416058455 3.0286491413 11.68 1.1214276615 2.4 11.8133333333 0.9887133183 0.4608726363 0.3678415308 0.1708440144 1.5414448125 1.4648 0.25 31.5 37.333333333333336 15.25 19.0 1.9383734525 2.0489676 2.2468041759286574 2.1924614909863336 1.5633091411043112 1.5640851422268813 0.31112910638033775 0.28431056681779404 1.475 1.4833333333333334 1.0056497175141244 43.56525 55.77333333333333 1.3900000000000001 1.5266666666666666 0.1366666666666665
632 LiMg2Sn 0.4470362 1500 24.8914052577 0.4483333333 0.3653768781 0.3809147095 1.5266666667000002 1.1769913898 2.92 3.8118002037 99.565621031 2.8217181354000003 3.0567690395 10.6 1.2328828006 2.32 10.7866666667 0.9826946848 0.4370809241 0.3488523803 0.2241579144 1.612064414 1.4784000000000002 0.25 31.5 37.333333333333336 15.25 19.0 1.9383734525 2.0489676 2.2468041759286574 2.1924614909863336 1.5633091411043112 1.5640851422268813 0.31112910638033775 0.28431056681779404 1.475 1.4833333333333334 1.0056497175141244 43.56525 55.77333333333333 1.3900000000000001 1.5266666666666666 0.1366666666666665
633 LiMg2Sn 0.8164761 2000 26.1292060196 0.441953125 0.3577050658 0.3919266055 1.5266666667000002 1.1276425708 2.2 3.5446890838 104.5168240785 2.7520536904 3.0898307542 10.28 1.400571312 2.16 10.1733333333 1.0104849279 0.4163753925 0.3323264384 0.0575715338 1.4467519239 1.4396 0.25 31.5 37.333333333333336 15.25 19.0 1.9383734525 2.0489676 2.2468041759286574 2.1924614909863336 1.5633091411043112 1.5640851422268813 0.31112910638033775 0.28431056681779404 1.475 1.4833333333333334 1.0056497175141244 43.56525 55.77333333333333 1.3900000000000001 1.5266666666666666 0.1366666666666665
634 LiMg2Sn 1.3683265 2500 27.1488083348 0.4498717949 0.3558154279 0.3728958051 1.5266666667000002 1.2064276097 2.32 3.4732205053 108.5952333393 2.8648452398 3.057010013 9.4 1.2328828006 1.84 9.8533333333 0.9539918809 0.4007379727 0.3198455662 0.2141646334 1.6074679365 1.6608 0.25 31.5 37.333333333333336 15.25 19.0 1.9383734525 2.0489676 2.2468041759286574 2.1924614909863336 1.5633091411043112 1.5640851422268813 0.31112910638033775 0.28431056681779404 1.475 1.4833333333333334 1.0056497175141244 43.56525 55.77333333333333 1.3900000000000001 1.5266666666666666 0.1366666666666665
635 LiMo(PO4)2 0.0292101 1000 12.1343898971 1.922 0.7964401695000001 0.6776348748000001 3.0963636364 2.8363357194 2.6111111111 3.1701701666 72.8063393827 2.9944754041 3.2794622058 21.7777777778 1.1331154475 1.7777777778 20.9696969697 1.0385356455 0.2932886322 0.2417066126 0.3242190051 1.1644378944 3.0166666667 0.08333333333333333 30.5 32.0 14.166666666666666 15.09090909090909 3.5118151216666664 3.6850173136363633 0.6567704940215904 0.5405433569640377 0.447607702669357 0.37120451223402084 0.3066505894046715 0.2824121756391361 0.8083333333333333 0.75 0.9278350515463918 24.401977 25.989338545454547 2.92 3.0963636363636367 0.17636363636363672
636 LiMo(PO4)2 0.0995838 1500 12.3722240621 1.9950531915 0.7283643024 0.6776142642 3.0963636364 2.9442313967 2.5 3.223515413 74.2333443726 2.8259371402 2.764323941 21.0 2.6666666667000003 1.1111111111 20.1111111111 1.044198895 0.2704948585 0.2370602297 0.513388521 1.2511763758 3.0244444444 0.08333333333333333 30.5 32.0 14.166666666666666 15.09090909090909 3.5118151216666664 3.6850173136363633 0.6567704940215904 0.5405433569640377 0.447607702669357 0.37120451223402084 0.3066505894046715 0.2824121756391361 0.8083333333333333 0.75 0.9278350515463918 24.401977 25.989338545454547 2.92 3.0963636363636367 0.17636363636363672
637 LiMo(PO4)2 0.3032902 2000 12.7630303878 1.9431843575 0.7656065269 0.6699429461 3.0963636364 2.9005221549 3.0 3.4273297296000003 76.5781823266 2.9858626246 3.5906959408 20.0 2.5819888975 1.3333333333 19.4747474747 1.0269709544 0.2746851339 0.2298014021 -0.101174478 0.6104572888 2.8888888889 0.08333333333333333 30.5 32.0 14.166666666666666 15.09090909090909 3.5118151216666664 3.6850173136363633 0.6567704940215904 0.5405433569640377 0.447607702669357 0.37120451223402084 0.3066505894046715 0.2824121756391361 0.8083333333333333 0.75 0.9278350515463918 24.401977 25.989338545454547 2.92 3.0963636363636367 0.17636363636363672
638 LiMo(PO4)2 0.6085530000000001 2500 12.6697127791 1.9856043956 0.7348234008000001 0.6708618052 3.0963636364 2.9597815529 2.3888888889 3.1508592836 76.0182766748 2.8293729097 3.5994920451 20.3333333333 2.905932629 1.1111111111 19.8080808081 1.0265170831 0.2808965505 0.2314939833 0.129086845 0.8346424006000001 3.3011111111 0.08333333333333333 30.5 32.0 14.166666666666666 15.09090909090909 3.5118151216666664 3.6850173136363633 0.6567704940215904 0.5405433569640377 0.447607702669357 0.37120451223402084 0.3066505894046715 0.2824121756391361 0.8083333333333333 0.75 0.9278350515463918 24.401977 25.989338545454547 2.92 3.0963636363636367 0.17636363636363672
639 LiNb 0.1824696 1000 17.9353454574 0.1810541311 0.2819923029 0.1834054834 1.6 0.9871794872 9.36 2.975953467 35.8706909148 2.9866332994 2.3817325109 14.06 1.1560276813 9.96 13.86 1.0144300144 0.7599811456000001 0.5150867895 0.1234820693 1.5077002106 1.2156 0.5 94.0 174.0 12.0 20.0 4.28745287 6.96831473 3.4740062344390634 3.4647496569655063 1.2412443644878939 1.1746601457855161 0.42492701536363925 0.3971084347989583 1.45 1.45 1.0 49.92369 92.90638 1.29 1.6 0.31000000000000005
640 LiNb 0.4361431 1500 18.487898704 0.1739130435 0.2786086156 0.1818181818 1.6 0.9565217391 8.92 2.9910421492 36.975797408 3.0356941064 2.2931684684 14.28 1.3422369388 10.28 13.64 1.0469208211 0.7372673664 0.4996922397 0.3119857176 1.6964256471 1.2032 0.5 94.0 174.0 12.0 20.0 4.28745287 6.96831473 3.4740062344390634 3.4647496569655063 1.2412443644878939 1.1746601457855161 0.42492701536363925 0.3971084347989583 1.45 1.45 1.0 49.92369 92.90638 1.29 1.6 0.31000000000000005
641 LiNb 0.8371089 2000 18.9537344119 0.1725681492 0.2779482182 0.1779289941 1.6 0.9698708752 7.98 2.966814415 37.9074688239 2.9249915481 2.3461615119 13.96 1.0575443253 10.08 13.52 1.0325443787 0.7191471660000001 0.4874110457 0.1087012288 1.5546108454 1.3024 0.5 94.0 174.0 12.0 20.0 4.28745287 6.96831473 3.4740062344390634 3.4647496569655063 1.2412443644878939 1.1746601457855161 0.42492701536363925 0.3971084347989583 1.45 1.45 1.0 49.92369 92.90638 1.29 1.6 0.31000000000000005
642 LiNb 1.167013 2500 19.4619524312 0.184400607 0.2835073037 0.1787058824 1.6 1.0318664643 7.94 2.9151988006 38.9239048624 2.9572540282 2.284008911 13.2 1.5620499352 9.28 13.6 0.9705882353 0.7003677784 0.4746830794 0.2747582332 1.6652116607 1.2652 0.5 94.0 174.0 12.0 20.0 4.28745287 6.96831473 3.4740062344390634 3.4647496569655063 1.2412443644878939 1.1746601457855161 0.42492701536363925 0.3971084347989583 1.45 1.45 1.0 49.92369 92.90638 1.29 1.6 0.31000000000000005
643 LiNb(PO3)4 0.0825248 1500 12.3522001225 1.995046729 0.7006438042 0.7032303371 3.0376470588 2.8369747774 2.85 3.2246086686 55.5849005511 2.7286698138 4.6457715762 21.6 2.6532998323 0.4 20.9411764706 1.0314606742 0.264457725 0.2404134761 0.474867248 1.1741149144 3.19 0.05555555555555555 19.111111111111107 19.411764705882348 5.555555555555555 5.647058823529411 3.5278284013888888 3.6408423655882354 0.49401180474724565 0.4291494919439641 0.26635331450565525 0.23146602275583267 0.30614570633977495 0.2895440369946501 0.7833333333333332 0.7441176470588234 0.9499374217772215 23.096401555555552 24.046719294117644 2.923333333333333 3.037647058823529 0.11431372549019603
644 LiNb(PO3)4 0.1499385 2000 12.5463349012 2.0001 0.7321837134 0.7031350387 3.0376470588 2.8445460545 3.8 3.3902610383000003 56.4585070553 2.7401357457 3.837750526 20.2 1.4696938457 0.8 19.7764705882 1.0214158239 0.2654409798 0.2366934561 0.0552901335 0.8360739134 2.822 0.05555555555555555 19.111111111111107 19.411764705882348 5.555555555555555 5.647058823529411 3.5278284013888888 3.6408423655882354 0.49401180474724565 0.4291494919439641 0.26635331450565525 0.23146602275583267 0.30614570633977495 0.2895440369946501 0.7833333333333332 0.7441176470588234 0.9499374217772215 23.096401555555552 24.046719294117644 2.923333333333333 3.037647058823529 0.11431372549019603
645 LiNb(PO3)4 0.4497 2500 12.7334527165 1.918018018 0.8291934488 0.7037146371 3.0376470588 2.7255622049 2.9 3.1962184849 57.3005372244 2.6369375382 3.2114435333 22.4 1.2 2.0 19.1294117647 1.1709717097 0.2715418101 0.2332152508 -0.0151914289 0.8871763939 2.822 0.05555555555555555 19.111111111111107 19.411764705882348 5.555555555555555 5.647058823529411 3.5278284013888888 3.6408423655882354 0.49401180474724565 0.4291494919439641 0.26635331450565525 0.23146602275583267 0.30614570633977495 0.2895440369946501 0.7833333333333332 0.7441176470588234 0.9499374217772215 23.096401555555552 24.046719294117644 2.923333333333333 3.037647058823529 0.11431372549019603
646 LiNbN2 0.0862271 1500 11.9739276551 1.1689433962 0.8877638188 0.8045209768 2.56 1.4529682008 5.52 3.4174183843 47.8957106203 2.6911114437 2.5710178061 21.24 1.8391302292 4.96 21.2933333333 0.9974953037 0.6317784321000001 0.4483689025 0.0187489881 1.0255087269 1.9288 0.25 52.5 65.33333333333333 10.0 12.0 4.75243318125 5.801047238333333 1.447818828811029 1.0242546853746366 0.6318799405341764 0.43896629373198714 0.404863504197908 0.3477575706187102 1.05 0.9166666666666666 0.8730158730158729 31.965195 40.30659333333333 2.165 2.56 0.395
647 LiNbN2 0.3200331 2000 12.7067550361 1.124853229 0.9066456735 0.8069724771 2.56 1.3939177121 5.64 3.3608912954 50.8270201446 2.7398387864 2.5482216009 20.48 1.7463103962000002 5.6 20.3466666667 1.0065530799 0.5953423371000001 0.422510451 0.4199651997 1.3629872958 2.184 0.25 52.5 65.33333333333333 10.0 12.0 4.75243318125 5.801047238333333 1.447818828811029 1.0242546853746366 0.6318799405341764 0.43896629373198714 0.404863504197908 0.3477575706187102 1.05 0.9166666666666666 0.8730158730158729 31.965195 40.30659333333333 2.165 2.56 0.395
648 LiNbN2 0.6347317 2500 12.8693783991 1.1636580517 0.8928799087 0.8144549125 2.56 1.4287568702 5.4 3.4226418468 51.4775135963 2.7778427723 2.6350987779 20.16 1.8039955654 4.88 19.8133333333 1.0174966353 0.5878193185 0.4171714153 0.1953958492 1.2459890575 1.8216 0.25 52.5 65.33333333333333 10.0 12.0 4.75243318125 5.801047238333333 1.447818828811029 1.0242546853746366 0.6318799405341764 0.43896629373198714 0.404863504197908 0.3477575706187102 1.05 0.9166666666666666 0.8730158730158729 31.965195 40.30659333333333 2.165 2.56 0.395
649 LiNiO2 0.2752421 2000 10.0390315475 1.4650718686 1.0332522845 0.9758787466 2.93 1.5012847382 7.0263157895 2.8008807268 20.0780630949 1.8320076533 2.5746453222 25.6842105263 2.0533062319 6.0 25.7543859649 0.9972752044 0.4776232263 0.2588638342 0.3516814145 1.15604692 2.6489473684 0.25 56.0 70.0 25.75 33.0 3.325474149375 3.898435195833333 1.5146951932908461 1.0136125826808795 1.0271168416711554 0.6959530509244869 0.369111878707309 0.305238804674685 1.0 0.85 0.85 24.4083 30.230733333333333 2.4425 2.9299999999999997 0.4874999999999998
650 LiNiO2 0.618684 2500 10.3882463333 1.4149367089 1.0510389616 0.9807904023 2.93 1.442649424 7.9473684211 2.842014943 20.7764926666 1.7873038685 2.4608057852 25.0 1.9735087641 6.5263157895 24.8596491228 1.0056457304 0.4615672832 0.2501617804 0.3965609034 1.2077969024 2.2115789474 0.25 56.0 70.0 25.75 33.0 3.325474149375 3.898435195833333 1.5146951932908461 1.0136125826808795 1.0271168416711554 0.6959530509244869 0.369111878707309 0.305238804674685 1.0 0.85 0.85 24.4083 30.230733333333333 2.4425 2.9299999999999997 0.4874999999999998
651 LiP3(WO6)2 0.0260165 1000 12.7835111341 2.0170866142 0.6630082983000001 0.6127946955 3.0923529412 3.2916189207 3.25 3.7339463746 115.0516002066 3.2672236387 4.4279434297 21.3333333333 2.4267032964 0.6666666667000001 19.9607843137 1.068762279 0.3060666505 0.2844940317 0.3965609034 1.2077969024 2.2115789474 0.05555555555555555 42.05555555555556 43.70588235294118 20.055555555555554 21.0 3.869264465 4.002362903529412 0.6079634594969413 0.5352107307887872 0.41983934789685495 0.37099197334983586 0.2590662888714905 0.24502021409834693 0.7972222222222222 0.7588235294117646 0.9518343922935026 36.64083811111111 38.3878874117647 2.9749999999999996 3.09235294117647 0.11735294117647044
652 LiP3(WO6)2 0.1835404 1500 12.8890278649 2.04728 0.6579558076 0.62499499 3.0923529412 3.2756742579 3.3333333333 3.8587375629 116.0012507845 3.4359123121 4.3737349479 21.0 1.2909944487 0.6666666667000001 19.568627451 1.0731462926 0.3076780018 0.2821650057 0.3965609034 1.2077969024 2.2115789474 0.05555555555555555 42.05555555555556 43.70588235294118 20.055555555555554 21.0 3.869264465 4.002362903529412 0.6079634594969413 0.5352107307887872 0.41983934789685495 0.37099197334983586 0.2590662888714905 0.24502021409834693 0.7972222222222222 0.7588235294117646 0.9518343922935026 36.64083811111111 38.3878874117647 2.9749999999999996 3.09235294117647 0.11735294117647044
653 LiP3(WO6)2 0.5085825 2000 13.4969976561 2.024952381 0.6790838149 0.5837273695 3.0923529412 3.4690036593 2.25 3.7013344704 121.4729789049 3.0786100042 3.8846504506 17.6666666667 0.9428090416 0.6666666667000001 18.4117647059 0.9595314164 0.2938187025 0.2694549346 -0.0347737878 0.970943384 2.6633333333 0.05555555555555555 42.05555555555556 43.70588235294118 20.055555555555554 21.0 3.869264465 4.002362903529412 0.6079634594969413 0.5352107307887872 0.41983934789685495 0.37099197334983586 0.2590662888714905 0.24502021409834693 0.7972222222222222 0.7588235294117646 0.9518343922935026 36.64083811111111 38.3878874117647 2.9749999999999996 3.09235294117647 0.11735294117647044
654 LiP3(WO6)2 0.6092257999999999 2500 13.4445525149 2.0941666667 0.6120666194000001 0.6029362151000001 3.0923529412 3.4732806129 2.75 3.6544275833 121.0009726338 3.2160851896 3.9707874005 18.1666666667 1.9507833185 0.3333333333 18.5980392157 0.9768054823 0.291017974 0.2705060371 -0.1165450507 0.6598298901 3.08 0.05555555555555555 42.05555555555556 43.70588235294118 20.055555555555554 21.0 3.869264465 4.002362903529412 0.6079634594969413 0.5352107307887872 0.41983934789685495 0.37099197334983586 0.2590662888714905 0.24502021409834693 0.7972222222222222 0.7588235294117646 0.9518343922935026 36.64083811111111 38.3878874117647 2.9749999999999996 3.09235294117647 0.11735294117647044
655 LiPF6 0.178896 1500 10.0978657413 2.4665527066 0.993756594 0.8036000000000001 3.7242857143 3.0693786791 5.8461538462 4.4113250591 80.7829259308 2.9545617948 3.3525775101 27.0769230769 1.7742403992 2.3076923077 24.1758241758 1.12 0.1589380897 0.1211376755 0.0679284624 0.70523811 3.3361538462 0.125 5.875 4.714285714285714 2.875 2.7142857142857144 1.6923815256249997 1.7046373135714281 0.21307324677622708 0.1177691375940013 0.14905409522881197 0.0893616800836102 0.2033828614068861 0.1639444100285816 0.68125 0.5714285714285714 0.8387942332896461 18.98814765 20.70916874285714 3.3812499999999996 3.7242857142857138 0.3430357142857141
656 LiPF6 0.3966894 2000 10.3418638265 2.4536705202 1.0005512028 0.7932210429000001 3.7242857143 3.0932998338 5.6923076923 4.4398647923 82.7349106119 2.9326384155 3.2674039599 26.6923076923 2.4300875383 2.3076923077 23.8131868132 1.1209044762 0.155188225 0.1182796451 0.2507739379 0.8398555264 3.6115384615 0.125 5.875 4.714285714285714 2.875 2.7142857142857144 1.6923815256249997 1.7046373135714281 0.21307324677622708 0.1177691375940013 0.14905409522881197 0.0893616800836102 0.2033828614068861 0.1639444100285816 0.68125 0.5714285714285714 0.8387942332896461 18.98814765 20.70916874285714 3.3812499999999996 3.7242857142857138 0.3430357142857141
657 LiPF6 0.7062681000000001 2500 10.573437236 2.3906927711 1.0682546183 0.7670089920000001 3.7242857143 3.1169031865 6.0769230769 4.4568680711 84.5874978878 2.9248450189 3.139926011 25.6153846154 1.8621105288 2.9230769231 23.2197802198 1.1031708471 0.1517893808 0.1156891516 0.2382144397 0.8388455125000001 3.7046153846 0.125 5.875 4.714285714285714 2.875 2.7142857142857144 1.6923815256249997 1.7046373135714281 0.21307324677622708 0.1177691375940013 0.14905409522881197 0.0893616800836102 0.2033828614068861 0.1639444100285816 0.68125 0.5714285714285714 0.8387942332896461 18.98814765 20.70916874285714 3.3812499999999996 3.7242857142857138 0.3430357142857141
658 LiRh 0.0192029 1000 14.0894225946 0.6877723971 0.649342685 0.7465177398 2.28 0.9213075061 5.86 2.7063615038 28.1788451892 2.4018684076 2.2826356277 16.54 1.0239140589 7.8 15.22 1.0867279895 0.7373702628000001 0.4256282558 0.2016800862 1.5747455266 1.942 0.5 133.5 253.0 74.5 145.0 3.793472695 5.9803543800000005 3.6156185678322994 3.32028518988889 2.700972183539601 2.5136171381235783 0.367932713059004 0.3254452482273377 1.4 1.3499999999999999 0.9642857142857143 54.92325 102.9055 1.63 2.28 0.6499999999999999
659 LiRh 0.1707446 1500 14.4419254723 0.7289285714 0.6456801255 0.7663329161 2.28 0.9511904762 5.34 2.7154430203 28.8838509445 2.4046207254 2.3045937701 16.82 1.1948221625 7.4 15.98 1.0525657071 0.7193723068 0.4152393928 0.1060469733 1.4793409273 1.916 0.5 133.5 253.0 74.5 145.0 3.793472695 5.9803543800000005 3.6156185678322994 3.32028518988889 2.700972183539601 2.5136171381235783 0.367932713059004 0.3254452482273377 1.4 1.3499999999999999 0.9642857142857143 54.92325 102.9055 1.63 2.28 0.6499999999999999
660 LiRh 0.3849599 2000 14.7243719205 0.6911192214 0.6491458135 0.7039653036 2.28 0.9817518248 5.5600000000000005 2.7583674989 29.4487438411 2.3818020968 2.2807409831 16.46 1.4451297520000002 7.72 16.14 1.019826518 0.705573134 0.4072741708 0.2278913299 1.5943754034 1.838 0.5 133.5 253.0 74.5 145.0 3.793472695 5.9803543800000005 3.6156185678322994 3.32028518988889 2.700972183539601 2.5136171381235783 0.367932713059004 0.3254452482273377 1.4 1.3499999999999999 0.9642857142857143 54.92325 102.9055 1.63 2.28 0.6499999999999999
661 LiRh 0.6537073 2500 15.0706646038 0.6826555024000001 0.6496083871 0.732605905 2.28 0.9318181818 5.26 2.7266493678 30.1413292077 2.3568500284 2.3016177983 16.74 1.4806755215 7.96 15.58 1.0744544288 0.6893605236 0.3979158532 0.1994976357 1.5690159962 1.89 0.5 133.5 253.0 74.5 145.0 3.793472695 5.9803543800000005 3.6156185678322994 3.32028518988889 2.700972183539601 2.5136171381235783 0.367932713059004 0.3254452482273377 1.4 1.3499999999999999 0.9642857142857143 54.92325 102.9055 1.63 2.28 0.6499999999999999
662 LiSb(PO3)4 0.1087817 1500 12.7593151305 1.9680165289 0.7343013378000001 0.6737561698 3.0641176471 2.9209625339 1.5 4.4158156109 229.6676723484 3.6660272435 3.5209152655 20.3333333333 2.4267032964 1.0 19.862745098 1.0236920039 0.2395240975 0.2012752239 0.1696702896 0.8547601324 3.2316666667 0.05555555555555555 11.444444444444443 11.29411764705882 5.777777777777778 5.88235294117647 3.2917210399999997 3.390846335882353 0.36967565130875857 0.316367764721409 0.26266602762193647 0.2283187676560321 0.28596645354776573 0.27005841894241184 0.7833333333333332 0.7441176470588234 0.9499374217772215 24.699380444444444 25.74399105882353 2.948333333333333 3.064117647058823 0.11578431372549014
663 LiSb(PO3)4 0.2821798 2000 12.9205934992 1.9346086957 0.776462257 0.6560710660000001 3.0641176471 2.9487791734 3.3333333333 5.1394940939 232.570682986 3.6373353112 3.2005015967 19.3333333333 1.3743685419 1.3333333333 19.3137254902 1.0010152284 0.2324273677 0.1987628517 0.1722209265 0.8322209265 3.44 0.05555555555555555 11.444444444444443 11.29411764705882 5.777777777777778 5.88235294117647 3.2917210399999997 3.390846335882353 0.36967565130875857 0.316367764721409 0.26266602762193647 0.2283187676560321 0.28596645354776573 0.27005841894241184 0.7833333333333332 0.7441176470588234 0.9499374217772215 24.699380444444444 25.74399105882353 2.948333333333333 3.064117647058823 0.11578431372549014
664 LiSb(PO3)4 0.4599499 2500 12.9764629981 2.0546902655 0.6452876579 0.6795412844000001 3.0641176471 3.023643026 3.1666666667 5.1956392771 233.5763339664 3.7237591283 4.2238517023 19.0 2.768874621 0.3333333333 19.2352941176 0.9877675841 0.2191589359 0.1979070884 0.1722209265 0.8322209265 3.44 0.05555555555555555 11.444444444444443 11.29411764705882 5.777777777777778 5.88235294117647 3.2917210399999997 3.390846335882353 0.36967565130875857 0.316367764721409 0.26266602762193647 0.2283187676560321 0.28596645354776573 0.27005841894241184 0.7833333333333332 0.7441176470588234 0.9499374217772215 24.699380444444444 25.74399105882353 2.948333333333333 3.064117647058823 0.11578431372549014
665 LiSb(TeO4)3 0.049669 1500 13.3335864912 1.9907920792 0.7665893975 0.5820362903 3.101875 3.4203916703 4.8666666667000005 3.8651032866 75.5569901169 3.1493489876 3.5356552953 20.4 1.0198039027 1.2 18.6 1.0967741935 0.2877215174 0.2590801388 -0.1191744649 0.83709362 2.636 0.058823529411764705 11.058823529411764 10.875 5.7058823529411775 5.812500000000001 3.1034364282352946 3.1969892668750006 0.3354799562486958 0.2889052709976109 0.2409758496477419 0.21121381240411555 0.23035777041308475 0.2176389912451276 0.8411764705882353 0.803125 0.9547639860139859 41.381988235294116 43.534549999999996 2.9770588235294118 3.101875 0.1248161764705884
666 LiSb(TeO4)3 0.3713969 2000 14.0153319441 2.0168131868 0.691214183 0.6046634615 3.101875 3.3354308886 3.8666666667 3.67354711 79.4202143496 2.933000799 3.7485248685 18.4 1.3564659966 0.4 18.2 1.010989011 0.2737259276 0.2464777468 0.0377115323 0.8302278999999999 2.904 0.058823529411764705 11.058823529411764 10.875 5.7058823529411775 5.812500000000001 3.1034364282352946 3.1969892668750006 0.3354799562486958 0.2889052709976109 0.2409758496477419 0.21121381240411555 0.23035777041308475 0.2176389912451276 0.8411764705882353 0.803125 0.9547639860139859 41.381988235294116 43.534549999999996 2.9770588235294118 3.101875 0.1248161764705884
