formula lnD PF RNC SBI SDLC RBI ENS SDLI SLPE LLB avg_diff_of_X_Li_rest ratio_r_without_Li_with SPF LNC AFC Li_percentage LBI avg_X_with_Li SNC avg_B_wiout_Li avg_G_wiout_Li avg_B_with_Li avg_X_wiout_Li avg_G_with_Li avg_Ecoh_with_Li avg_Echo_wiout_Li avg_m_wiout_Li avg_m_with_Li BR5_M_without_Li GR5_M_without_Li GR5_M_with_Li BR5_M_with_Li ER2_m_without_Li ER2_m_with_Li atomic_radius_avg_exclude_Li LASD SLPW LLSD atomic_radius_avg AASD SLPW_pp VPA AAV inverseTemp
LiAsO3 -8.477713377217146 0.3207032717 1.0280262373 0.8188908766 2.6734808771000003 2.1180094373 3.125 0.9392461259 2.882 3.6 0.4289999999999998 0.8380681818181819 0.175904001 21.55 9.35 0.2 1.7344186047 2.696 20.9625 14.499999999999998 8.5 14.4 3.125 7.6 2.96497626925 3.3045725840625 30.72995 25.97216 0.320854500929871 0.2456595192845424 0.392970040563155 0.5409210614696438 0.2418459091090106 0.2973303541879274 0.7375 1.8739697931 0.2826984203 2.7515989249 0.88 2.8993903568 1.0237499392 20.2223158436 12.1333895062 0.6666666666666666
LiAsO3 -7.890951063354896 0.3092789916 1.0308261406 0.7968680641 2.4062418831 2.1302823306 3.125 0.9650710321 2.882 3.9 0.4289999999999998 0.8380681818181819 0.1721735809 20.9 8.5 0.2 1.6975539568 2.696 20.275 14.499999999999998 8.5 14.4 3.125 7.6 2.96497626925 3.3045725840625 30.72995 25.97216 0.320854500929871 0.2456595192845424 0.392970040563155 0.5409210614696438 0.2418459091090106 0.2973303541879274 0.7375 1.8367715736 0.1827711861 2.8534988253 0.88 2.8990666197 0.9736451778 20.6604651355 12.3962790813 0.5
LiAsO3 -7.167136168142645 0.3010216903 1.0038022814 0.8077186312 2.014944168 2.1229977172 3.125 0.96004291 2.816 3.6 0.4289999999999998 0.8380681818181819 0.1675767956 19.8 8.3 0.2 1.7147848101 2.696 19.725 14.499999999999998 8.5 14.4 3.125 7.6 2.96497626925 3.3045725840625 30.72995 25.97216 0.320854500929871 0.2456595192845424 0.392970040563155 0.5409210614696438 0.2418459091090106 0.2973303541879274 0.7375 1.8426192898 0.1873101518 2.7668846577 0.88 2.845103849 0.9839284016 21.2272006617 12.736320397 0.4
LiBiB2O5 -10.906698756440985 0.3460599133 1.0818340104 0.8485432385 3.0711722136 2.0578879393 2.9125 0.8352108463 2.8133333333 2.0 0.214722222222222 0.914516129032258 0.2549074952 25.8888888889 8.0888888889 0.1111111111111111 1.7462068966 2.6977777777777776 23.9305555556 60.125 52.875 55.0 2.9125 47.44444444444444 3.7845400152314816 4.056783640885417 38.824925 35.282266666666665 0.6848550115208416 0.6422384218304521 0.7979256506540873 0.8591145777868306 0.2545576616106648 0.2820249330484045 0.7875000000000001 1.8269568477 0.1142185689 2.8257336782 0.8611111111111112 2.7446717879 0.8969691996 19.2743756853 10.7079864918 1.0
LiBiB2O5 -8.528006444479706 0.3209765666 1.0417193426 0.8494563843 2.5141574442 2.0337827674 2.9125 0.850501041 3.0088888889 2.0 0.214722222222222 0.914516129032258 0.2364311192 22.8888888889 7.0888888889 0.1111111111111111 1.7276097561 2.6977777777777776 21.9722222222 60.125 52.875 55.0 2.9125 47.44444444444444 3.7845400152314816 4.056783640885417 38.824925 35.282266666666665 0.6848550115208416 0.6422384218304521 0.7979256506540873 0.8591145777868306 0.2545576616106648 0.2820249330484045 0.7875000000000001 1.862360067 0.1052721635 2.9346561042 0.8611111111111112 2.758970598 0.8645572101000001 20.7806097762 11.544783209 0.5
LiBiB2O5 -7.762226338691179 0.3110840516 1.0177982861 0.8504548451 2.0061633428 2.0335931727 2.9125 0.8595245964 3.0088888889 2.0 0.214722222222222 0.914516129032258 0.2291442994 21.4444444444 6.8666666667000005 0.1111111111111111 1.7294791667 2.6977777777777776 21.0694444444 60.125 52.875 55.0 2.9125 47.44444444444444 3.7845400152314816 4.056783640885417 38.824925 35.282266666666665 0.6848550115208416 0.6422384218304521 0.7979256506540873 0.8591145777868306 0.2545576616106648 0.2820249330484045 0.7875000000000001 1.7542079227 0.1052721635 3.1016677939 0.8611111111111112 2.7530372433 0.8645572101000001 21.4414359836 11.9119088798 0.4
LiCrO2 -9.576325665885257 0.5573560089 0.9892328398 1.046769852 1.7038330586 1.3070885222 2.8466666667 1.071733283 2.1368421053 6.1052631579 0.4666666666666663 0.8559670781893004 0.3391940132 25.7894736842 9.0526315789 0.25 1.3682208589 2.38 26.0701754386 90.33333333333331 44.333333333333336 71.25 2.8466666666666662 34.25 3.122585101875 3.627916465833333 27.9983 22.733975 1.2559964730752535 0.879892457514225 1.2661354791661483 1.8261747138354825 0.3119714857748485 0.3752446287839691 0.8666666666666666 1.8169640637 -0.0683920851 2.5103200766 1.0125 2.9291224383000003 0.7728466184 20.133043167 10.0665215835 0.6666666666666666
LiCrO2 -7.89735756946226 0.5415243664 1.0043010753 1.0473978495 1.9551763812 1.3159938217 2.8466666667 1.0793936681 1.7621052632 6.0 0.4666666666666663 0.8559670781893004 0.3295592406 24.5789473684 8.7368421053 0.25 1.3783690987 2.38 24.4736842105 90.33333333333331 44.333333333333336 71.25 2.8466666666666662 34.25 3.122585101875 3.627916465833333 27.9983 22.733975 1.2559964730752535 0.879892457514225 1.2661354791661483 1.8261747138354825 0.3119714857748485 0.3752446287839691 0.8666666666666666 1.876002422 0.0455111845 2.4300036288 1.0125 2.9241316745 0.9536849972 20.7216392894 10.3608196447 0.5
LiCrO2 -7.324989775425786 0.5184671433 1.0014482259 1.0482404055 1.9423833776 1.3114731346 2.8466666667 1.0912505554 2.1947368421 6.3157894737 0.4666666666666663 0.8559670781893004 0.3155271464 24.2631578947 7.5789473684 0.25 1.3747391304 2.38 24.2280701754 90.33333333333331 44.333333333333336 71.25 2.8466666666666662 34.25 3.122585101875 3.627916465833333 27.9983 22.733975 1.2559964730752535 0.879892457514225 1.2661354791661483 1.8261747138354825 0.3119714857748485 0.3752446287839691 0.8666666666666666 1.8349041846 0.1964607622 2.4562471276 1.0125 2.8788075717 1.1508568034 21.6431701273 10.8215850637 0.4
LiCrSi2 -8.819737156718741 0.5496119303 0.984 0.2624 1.7663521733 2.0364959151 1.82 0.4261782869 1.484 6.24 0.2099999999999997 0.9504950495049505 0.396297924 16.4 4.78 0.25 0.5343765281 1.61 16.6666666667 141.66666666666666 83.66666666666667 109.75 1.82 63.75 3.713747965000001 4.416133616666667 36.0557 28.777025 3.126799162853778 2.402936989313945 2.6656038960099884 3.497500493072593 0.4199672097692545 0.4535390156708709 1.2 2.3506844399 0.3874679589 2.5040242777 1.2625 2.7543996084 1.581727384 28.6488167848 14.3244083924 0.6666666666666666
LiCrSi2 -7.803542648739956 0.5321457253 0.9353796446 0.2849757674 1.6267759526 2.239971729 1.82 0.3958433741 1.548 4.16 0.2099999999999997 0.9504950495049505 0.3837039092 15.44 4.6 0.25 0.6383376623 1.61 16.5066666667 141.66666666666666 83.66666666666667 109.75 1.82 63.75 3.713747965000001 4.416133616666667 36.0557 28.777025 3.126799162853778 2.402936989313945 2.6656038960099884 3.497500493072593 0.4199672097692545 0.4535390156708709 1.2 2.4052963804 0.4506365075 2.5639340534 1.2625 2.72759958 1.6594498904 29.5891346023 14.7945673011 0.5
LiCrSi2 -7.421083364628959 0.5188459159000001 1.0322033898 0.2967457627 1.5564061167 2.0508889058 1.82 0.399257591 1.5304 4.72 0.2099999999999997 0.9504950495049505 0.3741140758 16.24 4.34 0.25 0.6085925926 1.61 15.7333333333 141.66666666666666 83.66666666666667 109.75 1.82 63.75 3.713747965000001 4.416133616666667 36.0557 28.777025 3.126799162853778 2.402936989313945 2.6656038960099884 3.497500493072593 0.4199672097692545 0.4535390156708709 1.2 2.3850720298 0.2473242646 2.4679866225 1.2625 2.6815894447 1.4462880336 30.3476061219 15.1738030609 0.4
LiCuBO3 -10.844834588128256 0.4128937601 1.0163551402 0.9244976636 2.0059084324 1.7226272216 2.852 0.9349614797 2.8584615385000003 3.8461538462 0.3120000000000003 0.8807339449541284 0.2649349748 26.7692307692 7.7435897436 0.1666666666666666 1.5925648415 2.54 26.3384615385 74.79999999999998 51.39999999999999 64.66666666666666 2.8520000000000003 43.49999999999999 3.6265609946527775 4.030554991583333 24.47104 21.549366666666664 1.000805199417283 0.8296221018549234 1.1172246334435605 1.3621850573476268 0.3246730187223581 0.3726280034801339 0.8 1.8544257879 0.1055738296 2.9212181062 0.9083333333333334 2.8068133489 0.8840942661000001 19.790488134 9.895244067 1.0
LiCuBO3 -9.032169082305314 0.4124982197 1.0035211268 0.9364084507 2.1620722035 1.6912438301 2.852 0.95770595 2.7169230769 4.3076923077 0.3120000000000003 0.8807339449541284 0.2646811747 26.3076923077 7.5897435897 0.1666666666666666 1.5836950147 2.54 26.2153846154 74.79999999999998 51.39999999999999 64.66666666666666 2.8520000000000003 43.49999999999999 3.6265609946527775 4.030554991583333 24.47104 21.549366666666664 1.000805199417283 0.8296221018549234 1.1172246334435605 1.3621850573476268 0.3246730187223581 0.3726280034801339 0.8 1.7847355808 0.1747858531 2.7912376004 0.9083333333333334 2.784120861 0.9153825896 19.8094650355 9.9047325177 0.6666666666666666
LiCuBO3 -7.96945480422673 0.3923514502 1.0262828536 0.9376095119 1.3099527974 1.7151431765 2.852 0.9305893349 2.5984615385 3.5384615385 0.3120000000000003 0.8807339449541284 0.2517539174 25.2307692308 6.8974358974 0.1666666666666666 1.6081345566 2.54 24.5846153846 74.79999999999998 51.39999999999999 64.66666666666666 2.8520000000000003 43.49999999999999 3.6265609946527775 4.030554991583333 24.47104 21.549366666666664 1.000805199417283 0.8296221018549234 1.1172246334435605 1.3621850573476268 0.3246730187223581 0.3726280034801339 0.8 1.8202327079 -0.0063444238 2.7883651604 0.9083333333333334 2.7632652615 0.8371913488 20.8266569598 10.4133284799 0.5
LiCuBO3 -7.251466191717649 0.3891440356 0.9779276517 0.9272225628 2.6199055948 1.6875311752000002 2.852 0.9774656998 2.3492307692 4.4615384615 0.3120000000000003 0.8807339449541284 0.2496958666 24.5384615385 6.1794871795 0.1666666666666666 1.5647169811 2.54 25.0923076923 74.79999999999998 51.39999999999999 64.66666666666666 2.8520000000000003 43.49999999999999 3.6265609946527775 4.030554991583333 24.47104 21.549366666666664 1.000805199417283 0.8296221018549234 1.1172246334435605 1.3621850573476268 0.3246730187223581 0.3726280034801339 0.8 1.8200757541 0.1522957182 2.4237232695 0.9083333333333334 2.661512608 0.9858690483 20.9983150523 10.4991575261 0.4
LiIO3 -8.711198538636642 0.3215778212 1.0227272727 0.7018181818 1.8973665961 2.6200666448 3.245 0.9128574424 3.12 3.2 0.4529999999999994 0.8602150537634408 0.2054343679 18.0 7.6666666667 0.2 1.8388104089 2.792 17.6 5.749999999999999 2.5 7.4 3.244999999999999 2.8 2.63701866625 2.8946255803125 43.72566750000001 36.368734 0.2075824654914818 0.1368758243644379 0.2314314068097934 0.3762349526316656 0.2058344014514565 0.2504237177964213 0.7999999999999998 1.8327988105 0.3047113502 2.931410992 0.93 2.9037879175 1.0247463881 24.1152052538 14.4691231523 0.6666666666666666
LiIO3 -7.647430284731279 0.2916951989 1.0534979424 0.7045061728 1.6519348924 2.6394792316 3.245 0.8864827905 2.8 2.8 0.4529999999999994 0.8602150537634408 0.1926726239 17.0666666667 7.2 0.2 1.8595294118 2.792 16.2 5.749999999999999 2.5 7.4 3.244999999999999 2.8 2.63701866625 2.8946255803125 43.72566750000001 36.368734 0.2075824654914818 0.1368758243644379 0.2314314068097934 0.3762349526316656 0.2058344014514565 0.2504237177964213 0.7999999999999998 1.8884544014 0.3101129608 3.2194392128 0.93 3.0382470868 1.1356067673 25.71248498 15.427490988 0.5
LiIO3 -6.971389355919367 0.2954936046 1.0338983051 0.7117372881 2.0805982046 2.6490562321 3.245 0.8921617613 3.068 2.6666666667000003 0.4529999999999994 0.8602150537634408 0.1887709223 16.2666666667 6.0444444444 0.2 1.8854320988 2.792 15.7333333333 5.749999999999999 2.5 7.4 3.244999999999999 2.8 2.63701866625 2.8946255803125 43.72566750000001 36.368734 0.2075824654914818 0.1368758243644379 0.2314314068097934 0.3762349526316656 0.2058344014514565 0.2504237177964213 0.7999999999999998 1.8711090781 0.3768761759 2.9547616578 0.93 2.7997195308 1.222977959 26.2439357106 15.7463614264 0.4
LiMg2Sn -9.122247996143061 0.4608726363 0.9887133183 0.3916027088 1.1214276615 1.1737823745 1.5266666667000002 0.365733503 1.4648 2.4 0.1366666666666665 1.0056497175141244 0.3678415308 11.68 3.32 0.25 0.4596563574 1.39 11.8133333333 37.333333333333336 19.0 31.5 1.5266666666666666 15.25 1.9383734525 2.0489676 55.77333333333333 43.56525 2.1924614909863336 1.564085142226881 1.5633091411043112 2.246804175928657 0.284310566817794 0.3111291063803377 1.4833333333333334 2.7416058455 0.1708440144 3.0286491413 1.475 4.0131218309 1.5414448125 94.425726813 23.6064317033 1.0
LiMg2Sn -7.712870982289715 0.4370809241 0.9826946848 0.3809147095 1.2328828006 1.1769913898 1.5266666667000002 0.3653768781 1.4784000000000002 2.32 0.1366666666666665 1.0056497175141244 0.3488523803 10.6 2.92 0.25 0.4483333333 1.39 10.7866666667 37.333333333333336 19.0 31.5 1.5266666666666666 15.25 1.9383734525 2.0489676 55.77333333333333 43.56525 2.1924614909863336 1.564085142226881 1.5633091411043112 2.246804175928657 0.284310566817794 0.3111291063803377 1.4833333333333334 2.8217181354000003 0.2241579144 3.0567690395 1.475 3.8118002037 1.612064414 99.565621031 24.8914052577 0.6666666666666666
LiMg2Sn -7.110512917262019 0.4163753925 1.0104849279 0.3919266055 1.400571312 1.1276425708 1.5266666667000002 0.3577050658 1.4396 2.16 0.1366666666666665 1.0056497175141244 0.3323264384 10.28 2.2 0.25 0.441953125 1.39 10.1733333333 37.333333333333336 19.0 31.5 1.5266666666666666 15.25 1.9383734525 2.0489676 55.77333333333333 43.56525 2.1924614909863336 1.564085142226881 1.5633091411043112 2.246804175928657 0.284310566817794 0.3111291063803377 1.4833333333333334 2.7520536904 0.0575715338 3.0898307542 1.475 3.5446890838 1.4467519239 104.5168240785 26.1292060196 0.5
LiMg2Sn -6.5941668186681905 0.4007379727 0.9539918809 0.3728958051 1.2328828006 1.2064276097 1.5266666667000002 0.3558154279 1.6608 1.84 0.1366666666666665 1.0056497175141244 0.3198455662 9.4 2.32 0.25 0.4498717949 1.39 9.8533333333 37.333333333333336 19.0 31.5 1.5266666666666666 15.25 1.9383734525 2.0489676 55.77333333333333 43.56525 2.1924614909863336 1.564085142226881 1.5633091411043112 2.246804175928657 0.284310566817794 0.3111291063803377 1.4833333333333334 2.8648452398 0.2141646334 3.057010013 1.475 3.4732205053 1.6074679365 108.5952333393 27.1488083348 0.4
LiMo(PO4)2 -10.440996018085377 0.2932886322 1.0385356455 0.6776348748000001 1.1331154475 2.8363357194 3.0963636364 0.7964401695000001 3.0166666667 1.7777777778 0.1763636363636367 0.9278350515463918 0.2417066126 21.7777777778 2.6111111111 0.0833333333333333 1.922 2.92 20.9696969697 32.0 15.09090909090909 30.5 3.0963636363636367 14.166666666666666 3.5118151216666664 3.6850173136363633 25.989338545454547 24.401977 0.5405433569640377 0.3712045122340208 0.447607702669357 0.6567704940215904 0.2824121756391361 0.3066505894046715 0.75 2.9944754041 0.3242190051 3.2794622058 0.8083333333333333 3.1701701666 1.1644378944 72.8063393827 12.1343898971 1.0
LiMo(PO4)2 -9.214511057205176 0.2704948585 1.044198895 0.6776142642 2.6666666667000003 2.9442313967 3.0963636364 0.7283643024 3.0244444444 1.1111111111 0.1763636363636367 0.9278350515463918 0.2370602297 21.0 2.5 0.0833333333333333 1.9950531915 2.92 20.1111111111 32.0 15.09090909090909 30.5 3.0963636363636367 14.166666666666666 3.5118151216666664 3.6850173136363633 25.989338545454547 24.401977 0.5405433569640377 0.3712045122340208 0.447607702669357 0.6567704940215904 0.2824121756391361 0.3066505894046715 0.75 2.8259371402 0.513388521 2.764323941 0.8083333333333333 3.223515413 1.2511763758 74.2333443726 12.3722240621 0.6666666666666666
LiMo(PO4)2 -8.100820455034752 0.2746851339 1.0269709544 0.6699429461 2.5819888975 2.9005221549 3.0963636364 0.7656065269 2.8888888889 1.3333333333 0.1763636363636367 0.9278350515463918 0.2298014021 20.0 3.0 0.0833333333333333 1.9431843575 2.92 19.4747474747 32.0 15.09090909090909 30.5 3.0963636363636367 14.166666666666666 3.5118151216666664 3.6850173136363633 25.989338545454547 24.401977 0.5405433569640377 0.3712045122340208 0.447607702669357 0.6567704940215904 0.2824121756391361 0.3066505894046715 0.75 2.9858626246 -0.101174478 3.5906959408 0.8083333333333333 3.4273297296000003 0.6104572888 76.5781823266 12.7630303878 0.5
LiMo(PO4)2 -7.404426549904811 0.2808965505 1.0265170831 0.6708618052 2.905932629 2.9597815529 3.0963636364 0.7348234008000001 3.3011111111 1.1111111111 0.1763636363636367 0.9278350515463918 0.2314939833 20.3333333333 2.3888888889 0.0833333333333333 1.9856043956 2.92 19.8080808081 32.0 15.09090909090909 30.5 3.0963636363636367 14.166666666666666 3.5118151216666664 3.6850173136363633 25.989338545454547 24.401977 0.5405433569640377 0.3712045122340208 0.447607702669357 0.6567704940215904 0.2824121756391361 0.3066505894046715 0.75 2.8293729097 0.129086845 3.5994920451 0.8083333333333333 3.1508592836 0.8346424006000001 76.0182766748 12.6697127791 0.4
LiNb -8.608926974159408 0.7599811456000001 1.0144300144 0.1834054834 1.1560276813 0.9871794872 1.6 0.2819923029 1.2156 9.96 0.31 1.0 0.5150867895 14.06 9.36 0.5 0.1810541311 1.29 13.86 174.0 20.0 94.0 1.6 12.0 4.28745287 6.96831473 92.90638 49.92369 3.4647496569655063 1.174660145785516 1.241244364487894 3.4740062344390634 0.3971084347989583 0.4249270153636392 1.45 2.9866332994 0.1234820693 2.3817325109 1.45 2.975953467 1.5077002106 35.8706909148 17.9353454574 1.0
LiNb -7.737540157455516 0.7372673664 1.0469208211 0.1818181818 1.3422369388 0.9565217391 1.6 0.2786086156 1.2032 10.28 0.31 1.0 0.4996922397 14.28 8.92 0.5 0.1739130435 1.29 13.64 174.0 20.0 94.0 1.6 12.0 4.28745287 6.96831473 92.90638 49.92369 3.4647496569655063 1.174660145785516 1.241244364487894 3.4740062344390634 0.3971084347989583 0.4249270153636392 1.45 3.0356941064 0.3119857176 2.2931684684 1.45 2.9910421492 1.6964256471 36.975797408 18.487898704 0.6666666666666666
LiNb -7.085556388411168 0.7191471660000001 1.0325443787 0.1779289941 1.0575443253 0.9698708752 1.6 0.2779482182 1.3024 10.08 0.31 1.0 0.4874110457 13.96 7.98 0.5 0.1725681492 1.29 13.52 174.0 20.0 94.0 1.6 12.0 4.28745287 6.96831473 92.90638 49.92369 3.4647496569655063 1.174660145785516 1.241244364487894 3.4740062344390634 0.3971084347989583 0.4249270153636392 1.45 2.9249915481 0.1087012288 2.3461615119 1.45 2.966814415 1.5546108454 37.9074688239 18.9537344119 0.5
LiNb -6.753307786065385 0.7003677784 0.9705882353 0.1787058824 1.5620499352 1.0318664643 1.6 0.2835073037 1.2652 9.28 0.31 1.0 0.4746830794 13.2 7.94 0.5 0.184400607 1.29 13.6 174.0 20.0 94.0 1.6 12.0 4.28745287 6.96831473 92.90638 49.92369 3.4647496569655063 1.174660145785516 1.241244364487894 3.4740062344390634 0.3971084347989583 0.4249270153636392 1.45 2.9572540282 0.2747582332 2.284008911 1.45 2.9151988006 1.6652116607 38.9239048624 19.4619524312 0.4
LiNb(PO3)4 -9.402411703735982 0.264457725 1.0314606742 0.7032303371 2.6532998323 2.8369747774 3.0376470588 0.7006438042 3.19 0.4 0.114313725490196 0.9499374217772216 0.2404134761 21.6 2.85 0.0555555555555555 1.995046729 2.923333333333333 20.9411764706 19.411764705882348 5.647058823529411 19.111111111111107 3.037647058823529 5.555555555555555 3.5278284013888888 3.6408423655882354 24.046719294117644 23.096401555555552 0.4291494919439641 0.2314660227558326 0.2663533145056552 0.4940118047472456 0.2895440369946501 0.3061457063397749 0.7441176470588234 2.7286698138 0.474867248 4.6457715762 0.7833333333333332 3.2246086686 1.1741149144 55.5849005511 12.3522001225 0.6666666666666666
LiNb(PO3)4 -8.805285347940998 0.2654409798 1.0214158239 0.7031350387 1.4696938457 2.8445460545 3.0376470588 0.7321837134 2.822 0.8 0.114313725490196 0.9499374217772216 0.2366934561 20.2 3.8 0.0555555555555555 2.0001 2.923333333333333 19.7764705882 19.411764705882348 5.647058823529411 19.111111111111107 3.037647058823529 5.555555555555555 3.5278284013888888 3.6408423655882354 24.046719294117644 23.096401555555552 0.4291494919439641 0.2314660227558326 0.2663533145056552 0.4940118047472456 0.2895440369946501 0.3061457063397749 0.7441176470588234 2.7401357457 0.0552901335 3.837750526 0.7833333333333332 3.3902610383000003 0.8360739134 56.4585070553 12.5463349012 0.5
LiNb(PO3)4 -7.706929864187613 0.2715418101 1.1709717097 0.7037146371 1.2 2.7255622049 3.0376470588 0.8291934488 2.822 2.0 0.114313725490196 0.9499374217772216 0.2332152508 22.4 2.9 0.0555555555555555 1.918018018 2.923333333333333 19.1294117647 19.411764705882348 5.647058823529411 19.111111111111107 3.037647058823529 5.555555555555555 3.5278284013888888 3.6408423655882354 24.046719294117644 23.096401555555552 0.4291494919439641 0.2314660227558326 0.2663533145056552 0.4940118047472456 0.2895440369946501 0.3061457063397749 0.7441176470588234 2.6369375382 -0.0151914289 3.2114435333 0.7833333333333332 3.1962184849 0.8871763939 57.3005372244 12.7334527165 0.4
LiNbN2 -9.358526044552471 0.6317784321000001 0.9974953037 0.8045209768 1.8391302292 1.4529682008 2.56 0.8877638188 1.9288 4.96 0.395 0.8730158730158729 0.4483689025 21.24 5.52 0.25 1.1689433962 2.165 21.2933333333 65.33333333333333 12.0 52.5 2.56 10.0 4.75243318125 5.801047238333333 40.30659333333333 31.965195 1.0242546853746366 0.4389662937319871 0.6318799405341764 1.447818828811029 0.3477575706187102 0.404863504197908 0.9166666666666666 2.6911114437 0.0187489881 2.5710178061 1.05 3.4174183843 1.0255087269 47.8957106203 11.9739276551 0.6666666666666666
LiNbN2 -8.04708613001979 0.5953423371000001 1.0065530799 0.8069724771 1.7463103962000002 1.3939177121 2.56 0.9066456735 2.184 5.6 0.395 0.8730158730158729 0.422510451 20.48 5.64 0.25 1.124853229 2.165 20.3466666667 65.33333333333333 12.0 52.5 2.56 10.0 4.75243318125 5.801047238333333 40.30659333333333 31.965195 1.0242546853746366 0.4389662937319871 0.6318799405341764 1.447818828811029 0.3477575706187102 0.404863504197908 0.9166666666666666 2.7398387864 0.4199651997 2.5482216009 1.05 3.3608912954 1.3629872958 50.8270201446 12.7067550361 0.5
LiNbN2 -7.362308168043215 0.5878193185 1.0174966353 0.8144549125 1.8039955654 1.4287568702 2.56 0.8928799087 1.8216 4.88 0.395 0.8730158730158729 0.4171714153 20.16 5.4 0.25 1.1636580517 2.165 19.8133333333 65.33333333333333 12.0 52.5 2.56 10.0 4.75243318125 5.801047238333333 40.30659333333333 31.965195 1.0242546853746366 0.4389662937319871 0.6318799405341764 1.447818828811029 0.3477575706187102 0.404863504197908 0.9166666666666666 2.7778427723 0.1953958492 2.6350987779 1.05 3.4226418468 1.2459890575 51.4775135963 12.8693783991 0.4
LiNiO2 -8.197859483954117 0.4776232263 0.9972752044 0.9758787466 2.0533062319 1.5012847382 2.93 1.0332522845 2.6489473684 6.0 0.4874999999999998 0.85 0.2588638342 25.6842105263 7.0263157895 0.25 1.4650718686 2.4425 25.7543859649 70.0 33.0 56.0 2.93 25.75 3.325474149375 3.898435195833333 30.230733333333333 24.4083 1.0136125826808795 0.6959530509244869 1.0271168416711554 1.514695193290846 0.305238804674685 0.369111878707309 0.85 1.8320076533 0.3516814145 2.5746453222 1.0 2.8008807268 1.15604692 20.0780630949 10.0390315475 0.5
LiNiO2 -7.3879159164373345 0.4615672832 1.0056457304 0.9807904023 1.9735087641 1.442649424 2.93 1.0510389616 2.2115789474 6.5263157895 0.4874999999999998 0.85 0.2501617804 25.0 7.9473684211 0.25 1.4149367089 2.4425 24.8596491228 70.0 33.0 56.0 2.93 25.75 3.325474149375 3.898435195833333 30.230733333333333 24.4083 1.0136125826808795 0.6959530509244869 1.0271168416711554 1.514695193290846 0.305238804674685 0.369111878707309 0.85 1.7873038685 0.3965609034 2.4608057852 1.0 2.842014943 1.2077969024 20.7764926666 10.3882463333 0.4
LiP3(WO6)2 -10.556779605841365 0.3060666505 1.068762279 0.6127946955 2.4267032964 3.2916189207 3.0923529412 0.6630082983000001 2.2115789474 0.6666666667000001 0.1173529411764704 0.9518343922935026 0.2844940317 21.3333333333 3.25 0.0555555555555555 2.0170866142 2.975 19.9607843137 43.70588235294118 21.0 42.05555555555556 3.09235294117647 20.055555555555557 3.869264465 4.002362903529412 38.3878874117647 36.64083811111111 0.5352107307887872 0.3709919733498358 0.4198393478968549 0.6079634594969413 0.2450202140983469 0.2590662888714905 0.7588235294117646 3.2672236387 0.3965609034 4.4279434297 0.7972222222222222 3.7339463746 1.2077969024 115.0516002066 12.7835111341 1.0
LiP3(WO6)2 -8.603075751214334 0.3076780018 1.0731462926 0.62499499 1.2909944487 3.2756742579 3.0923529412 0.6579558076 2.2115789474 0.6666666667000001 0.1173529411764704 0.9518343922935026 0.2821650057 21.0 3.3333333333 0.0555555555555555 2.04728 2.975 19.568627451 43.70588235294118 21.0 42.05555555555556 3.09235294117647 20.055555555555557 3.869264465 4.002362903529412 38.3878874117647 36.64083811111111 0.5352107307887872 0.3709919733498358 0.4198393478968549 0.6079634594969413 0.2450202140983469 0.2590662888714905 0.7588235294117646 3.4359123121 0.3965609034 4.3737349479 0.7972222222222222 3.8587375629 1.2077969024 116.0012507845 12.8890278649 0.6666666666666666
LiP3(WO6)2 -7.583883113747546 0.2938187025 0.9595314164 0.5837273695 0.9428090416 3.4690036593 3.0923529412 0.6790838149 2.6633333333 0.6666666667000001 0.1173529411764704 0.9518343922935026 0.2694549346 17.6666666667 2.25 0.0555555555555555 2.024952381 2.975 18.4117647059 43.70588235294118 21.0 42.05555555555556 3.09235294117647 20.055555555555557 3.869264465 4.002362903529412 38.3878874117647 36.64083811111111 0.5352107307887872 0.3709919733498358 0.4198393478968549 0.6079634594969413 0.2450202140983469 0.2590662888714905 0.7588235294117646 3.0786100042 -0.0347737878 3.8846504506 0.7972222222222222 3.7013344704 0.970943384 121.4729789049 13.4969976561 0.5
LiP3(WO6)2 -7.4033215872162605 0.291017974 0.9768054823 0.6029362151000001 1.9507833185 3.4732806129 3.0923529412 0.6120666194000001 3.08 0.3333333333 0.1173529411764704 0.9518343922935026 0.2705060371 18.1666666667 2.75 0.0555555555555555 2.0941666667 2.975 18.5980392157 43.70588235294118 21.0 42.05555555555556 3.09235294117647 20.055555555555557 3.869264465 4.002362903529412 38.3878874117647 36.64083811111111 0.5352107307887872 0.3709919733498358 0.4198393478968549 0.6079634594969413 0.2450202140983469 0.2590662888714905 0.7588235294117646 3.2160851896 -0.1165450507 3.9707874005 0.7972222222222222 3.6544275833 0.6598298901 121.0009726338 13.4445525149 0.4
LiPF6 -8.628705926559261 0.1589380897 1.12 0.8036000000000001 1.7742403992 3.0693786791 3.7242857143 0.993756594 3.3361538462 2.3076923077 0.3430357142857141 0.8387942332896461 0.1211376755 27.0769230769 5.8461538462 0.125 2.4665527066 3.38125 24.1758241758 4.714285714285714 2.7142857142857144 5.875 3.7242857142857138 2.875 1.6923815256249997 1.704637313571428 20.70916874285714 18.98814765 0.1177691375940013 0.0893616800836102 0.1490540952288119 0.213073246776227 0.1639444100285816 0.2033828614068861 0.5714285714285714 2.9545617948 0.0679284624 3.3525775101 0.68125 4.4113250591 0.70523811 80.7829259308 10.0978657413 0.6666666666666666
